Time,CO2 (ppm)
1331.7,8305.358887
1331.8,8305.358887
1331.9,8238.601685
1332,8238.601685
1332.1,8244.514465
1332.2,8238.601685
1332.3,8244.514465
1332.4,8305.358887
1332.5,8302.307129
1332.6,8308.21991
1332.7,8302.307129
1332.8,8308.21991
1332.9,8244.514465
1333,8241.462708
1333.1,8256.721497
1333.2,8241.462708
1333.3,8241.462708
1333.4,8317.375183
1333.5,8329.582214
1333.6,8308.21991
1333.7,8317.375183
1333.8,8317.375183
1333.9,8256.721497
1334,8253.669739
1334.1,8265.87677
1334.2,8280.944824
1334.3,8268.928528
1334.4,8347.702026
1334.5,8341.598511
1334.6,8335.68573
1334.7,8338.546753
1334.8,8335.68573
1334.9,8265.87677
1335,8265.87677
1335.1,8271.980286
1335.2,8274.841309
1335.3,8280.944824
1335.4,8338.546753
1335.5,8338.546753
1335.6,8338.546753
1335.7,8341.598511
1335.8,8335.68573
1335.9,8268.928528
1336,8274.841309
1336.1,8280.944824
1336.2,8265.87677
1336.3,8268.928528
1336.4,8338.546753
1336.5,8344.650269
1336.6,8341.598511
1336.7,8344.650269
1336.8,8338.546753
1336.9,8287.04834
1337,8287.04834
1337.1,8277.893066
1337.2,8293.151855
1337.3,8280.944824
1337.4,8366.012573
1337.5,8359.909058
1337.6,8353.805542
1337.7,8359.909058
1337.8,8366.012573
1337.9,8290.100098
1338,8296.203613
1338.1,8290.100098
1338.2,8290.100098
1338.3,8290.100098
1338.4,8359.909058
1338.5,8356.8573
1338.6,8356.8573
1338.7,8356.8573
1338.8,8350.753784
1338.9,8293.151855
1339,8296.203613
1339.1,8296.203613
1339.2,8299.255371
1339.3,8305.358887
1339.4,8369.064331
1339.5,8362.960815
1339.6,8371.925354
1339.7,8378.02887
1339.8,8283.996582
1339.9,8305.358887
1340,8305.358887
1340.1,8299.255371
1340.2,8299.255371
1340.3,8499.526978
1340.4,8378.02887
1340.5,8378.02887
1340.6,8369.064331
1340.7,8366.012573
1340.8,8287.04834
1340.9,8314.323425
1341,8317.375183
1341.1,8314.323425
1341.2,8314.323425
1341.3,8517.64679
1341.4,8387.184143
1341.5,8387.184143
1341.6,8384.132385
1341.7,8387.184143
1341.8,8302.307129
1341.9,8317.375183
1342,8317.375183
1342.1,8314.323425
1342.2,8314.323425
1342.3,8517.64679
1342.4,8387.184143
1342.5,8402.442932
1342.6,8390.235901
1342.7,8387.184143
1342.8,8311.271667
1342.9,8323.478699
1343,8323.478699
1343.1,8314.323425
1343.2,8323.478699
1343.3,8520.698547
1343.4,8393.287659
1343.5,8402.442932
1343.6,8393.287659
1343.7,8390.235901
1343.8,8311.271667
1343.9,8341.598511
1344,8353.805542
1344.1,8338.546753
1344.2,8338.546753
1344.3,8529.853821
1344.4,8405.303955
1344.5,8411.407471
1344.6,8414.459229
1344.7,8408.355713
1344.8,8326.530457
1344.9,8347.702026
1345,8341.598511
1345.1,8338.546753
1345.2,8341.598511
1345.3,8517.64679
1345.4,8411.407471
1345.5,8417.510986
1345.6,8426.66626
1345.7,8411.407471
1345.8,8329.582214
1345.9,8350.753784
1346,8353.805542
1346.1,8353.805542
1346.2,8347.702026
1346.3,8508.491516
1346.4,8432.769775
1346.5,8423.614502
1346.6,8423.614502
1346.7,8420.562744
1346.8,8341.598511
1346.9,8350.753784
1347,8350.753784
1347.1,8356.8573
1347.2,8359.909058
1347.3,8505.439758
1347.4,8423.614502
1347.5,8423.614502
1347.6,8438.682556
1347.7,8429.718018
1347.8,8347.702026
1347.9,8369.064331
1348,8374.977112
1348.1,8371.925354
1348.2,8378.02887
1348.3,8523.750305
1348.4,8447.83783
1348.5,8450.889587
1348.6,8450.889587
1348.7,8444.786072
1348.8,8362.960815
1348.9,8390.235901
1349,8390.235901
1349.1,8390.235901
1349.2,8387.184143
1349.3,8520.698547
1349.4,8447.83783
1349.5,8460.044861
1349.6,8456.993103
1349.7,8453.941345
1349.8,8387.184143
1349.9,8384.132385
1350,8390.235901
1350.1,8381.080627
1350.2,8381.080627
1350.3,8505.439758
1350.4,8453.941345
1350.5,8463.096619
1350.6,8460.044861
1350.7,8447.83783
1350.8,8378.02887
1350.9,8378.02887
1351,8381.080627
1351.1,8387.184143
1351.2,8381.080627
1351.3,8505.439758
1351.4,8463.096619
1351.5,8447.83783
1351.6,8456.993103
1351.7,8463.096619
1351.8,8390.235901
1351.9,8402.442932
1352,8390.235901
1352.1,8393.287659
1352.2,8390.235901
1352.3,8508.491516
1352.4,8460.044861
1352.5,8475.112915
1352.6,8475.112915
1352.7,8475.112915
1352.8,8402.442932
1352.9,8402.442932
1353,8399.391174
1353.1,8402.442932
1353.2,8402.442932
1353.3,8514.595032
1353.4,8475.112915
1353.5,8472.061157
1353.6,8472.061157
1353.7,8472.061157
1353.8,8411.407471
1353.9,8402.442932
1354,8405.303955
1354.1,8405.303955
1354.2,8405.303955
1354.3,8523.750305
1354.4,8481.216431
1354.5,8481.216431
1354.6,8475.112915
1354.7,8487.319946
1354.8,8399.391174
1354.9,8414.459229
1355,8402.442932
1355.1,8405.303955
1355.2,8414.459229
1355.3,8511.543274
1355.4,8481.216431
1355.5,8475.112915
1355.6,8475.112915
1355.7,8484.268188
1355.8,8411.407471
1355.9,8414.459229
1356,8414.459229
1356.1,8408.355713
1356.2,8411.407471
1356.3,8508.491516
1356.4,8487.319946
1356.5,8493.423462
1356.6,8484.268188
1356.7,8499.526978
1356.8,8423.614502
1356.9,8426.66626
1357,8426.66626
1357.1,8426.66626
1357.2,8420.562744
1357.3,8514.595032
1357.4,8499.526978
1357.5,8490.371704
1357.6,8499.526978
1357.7,8499.526978
1357.8,8420.562744
1357.9,8417.510986
1358,8423.614502
1358.1,8423.614502
1358.2,8420.562744
1358.3,8511.543274
1358.4,8499.526978
1358.5,8499.526978
1358.6,8490.371704
1358.7,8499.526978
1358.8,8438.682556
1358.9,8423.614502
1359,8426.66626
1359.1,8426.66626
1359.2,8426.66626
1359.3,8523.750305
1359.4,8505.439758
1359.5,8499.526978
1359.6,8505.439758
1359.7,8502.388
1359.8,8438.682556
1359.9,8429.718018
1360,8435.630798
1360.1,8435.630798
1360.2,8438.682556
1360.3,8529.853821
1360.4,8511.543274
1360.5,8502.388
1360.6,8502.388
1360.7,8499.526978
1360.8,8450.889587
1360.9,8438.682556
1361,8444.786072
1361.1,8435.630798
1361.2,8450.889587
1361.3,8535.766602
1361.4,8508.491516
1361.5,8523.750305
1361.6,8508.491516
1361.7,8517.64679
1361.8,8456.993103
1361.9,8463.096619
1362,8460.044861
1362.1,8456.993103
1362.2,8447.83783
1362.3,8538.818359
1362.4,8535.766602
1362.5,8520.698547
1362.6,8529.853821
1362.7,8529.853821
1362.8,8469.009399
1362.9,8463.096619
1363,8463.096619
1363.1,8460.044861
1363.2,8475.112915
1363.3,8554.077148
1363.4,8535.766602
1363.5,8532.714844
1363.6,8538.818359
1363.7,8526.802063
1363.8,8469.009399
1363.9,8469.009399
1364,8463.096619
1364.1,8460.044861
1364.2,8460.044861
1364.3,8560.180664
1364.4,8535.766602
1364.5,8535.766602
1364.6,8547.973633
1364.7,8535.766602
1364.8,8460.044861
1364.9,8456.993103
1365,8463.096619
1365.1,8460.044861
1365.2,8460.044861
1365.3,8547.973633
1365.4,8547.973633
1365.5,8535.766602
1365.6,8535.766602
1365.7,8532.714844
1365.8,8472.061157
1365.9,8475.112915
1366,8481.216431
1366.1,8475.112915
1366.2,8481.216431
1366.3,8557.128906
1366.4,8547.973633
1366.5,8547.973633
1366.6,8544.921875
1366.7,8544.921875
1366.8,8487.319946
1366.9,8487.319946
1367,8484.268188
1367.1,8481.216431
1367.2,8484.268188
1367.3,8566.093445
1367.4,8557.128906
1367.5,8547.973633
1367.6,8554.077148
1367.7,8554.077148
1367.8,8487.319946
1367.9,8490.371704
1368,8499.526978
1368.1,8499.526978
1368.2,8499.526978
1368.3,8569.145203
1368.4,8572.19696
1368.5,8557.128906
1368.6,8563.232422
1368.7,8566.093445
1368.8,8496.47522
1368.9,8499.526978
1369,8496.47522
1369.1,8499.526978
1369.2,8508.491516
1369.3,8596.611023
1369.4,8569.145203
1369.5,8569.145203
1369.6,8569.145203
1369.7,8572.19696
1369.8,8499.526978
1369.9,8496.47522
1370,8496.47522
1370.1,8496.47522
1370.2,8499.526978
1370.3,8596.611023
1370.4,8569.145203
1370.5,8572.19696
1370.6,8569.145203
1370.7,8596.611023
1370.8,8517.64679
1370.9,8508.491516
1371,8514.595032
1371.1,8511.543274
1371.2,8511.543274
1371.3,8596.611023
1371.4,8575.248718
1371.5,8596.611023
1371.6,8581.352234
1371.7,8575.248718
1371.8,8535.766602
1371.9,8535.766602
1372,8523.750305
1372.1,8526.802063
1372.2,8520.698547
1372.3,8611.679077
1372.4,8599.472046
1372.5,8593.559265
1372.6,8602.523804
1372.7,8593.559265
1372.8,8526.802063
1372.9,8520.698547
1373,8520.698547
1373.1,8526.802063
1373.2,8520.698547
1373.3,8605.575562
1373.4,8608.627319
1373.5,8599.472046
1373.6,8599.472046
1373.7,8593.559265
1373.8,8526.802063
1373.9,8529.853821
1374,8535.766602
1374.1,8532.714844
1374.2,8535.766602
1374.3,8614.730835
1374.4,8608.627319
1374.5,8605.575562
1374.6,8608.627319
1374.7,8593.559265
1374.8,8538.818359
1374.9,8541.870117
1375,8532.714844
1375.1,8541.870117
1375.2,8547.973633
1375.3,8632.850647
1375.4,8608.627319
1375.5,8614.730835
1375.6,8620.834351
1375.7,8617.782593
1375.8,8532.714844
1375.9,8544.921875
1376,8538.818359
1376.1,8535.766602
1376.2,8535.766602
1376.3,8620.834351
1376.4,8608.627319
1376.5,8617.782593
1376.6,8614.730835
1376.7,8614.730835
1376.8,8538.818359
1376.9,8544.921875
1377,8554.077148
1377.1,8547.973633
1377.2,8541.870117
1377.3,8632.850647
1377.4,8620.834351
1377.5,8617.782593
1377.6,8617.782593
1377.7,8617.782593
1377.8,8544.921875
1377.9,8544.921875
1378,8544.921875
1378.1,8541.870117
1378.2,8551.025391
1378.3,8645.057678
1378.4,8617.782593
1378.5,8617.782593
1378.6,8617.782593
1378.7,8617.782593
1378.8,8551.025391
1378.9,8544.921875
1379,8544.921875
1379.1,8544.921875
1379.2,8544.921875
1379.3,8632.850647
1379.4,8617.782593
1379.5,8620.834351
1379.6,8617.782593
1379.7,8626.937866
1379.8,8544.921875
1379.9,8554.077148
1380,8544.921875
1380.1,8554.077148
1380.2,8554.077148
1380.3,8629.798889
1380.4,8629.798889
1380.5,8632.850647
1380.6,8632.850647
1380.7,8623.886108
1380.8,8560.180664
1380.9,8557.128906
1381,8557.128906
1381.1,8563.232422
1381.2,8551.025391
1381.3,8635.902405
1381.4,8632.850647
1381.5,8629.798889
1381.6,8632.850647
1381.7,8635.902405
1381.8,8572.19696
1381.9,8569.145203
1382,8572.19696
1382.1,8572.19696
1382.2,8569.145203
1382.3,8648.109436
1382.4,8642.00592
1382.5,8651.161194
1382.6,8635.902405
1382.7,8645.057678
1382.8,8578.300476
1382.9,8584.403992
1383,8578.300476
1383.1,8572.19696
1383.2,8572.19696
1383.3,8657.264709
1383.4,8651.161194
1383.5,8657.264709
1383.6,8651.161194
1383.7,8657.264709
1383.8,8596.611023
1383.9,8593.559265
1384,8587.45575
1384.1,8587.45575
1384.2,8596.611023
1384.3,8666.229248
1384.4,8666.229248
1384.5,8672.332764
1384.6,8666.229248
1384.7,8666.229248
1384.8,8590.507507
1384.9,8584.403992
1385,8596.611023
1385.1,8590.507507
1385.2,8587.45575
1385.3,8669.281006
1385.4,8666.229248
1385.5,8660.316467
1385.6,8663.17749
1385.7,8669.281006
1385.8,8599.472046
1385.9,8608.627319
1386,8596.611023
1386.1,8593.559265
1386.2,8605.575562
1386.3,8669.281006
1386.4,8669.281006
1386.5,8681.488037
1386.6,8672.332764
1386.7,8669.281006
1386.8,8614.730835
1386.9,8611.679077
1387,8605.575562
1387.1,8614.730835
1387.2,8605.575562
1387.3,8681.488037
1387.4,8681.488037
1387.5,8681.488037
1387.6,8681.488037
1387.7,8690.643311
1387.8,8620.834351
1387.9,8614.730835
1388,8620.834351
1388.1,8611.679077
1388.2,8620.834351
1388.3,8672.332764
1388.4,8678.436279
1388.5,8678.436279
1388.6,8681.488037
1388.7,8690.643311
1388.8,8614.730835
1388.9,8614.730835
1389,8605.575562
1389.1,8608.627319
1389.2,8614.730835
1389.3,8681.488037
1389.4,8678.436279
1389.5,8678.436279
1389.6,8672.332764
1389.7,8693.695068
1389.8,8620.834351
1389.9,8608.627319
1390,8611.679077
1390.1,8614.730835
1390.2,8620.834351
1390.3,8693.695068
1390.4,8687.591553
1390.5,8687.591553
1390.6,8687.591553
1390.7,8684.539795
1390.8,8620.834351
1390.9,8614.730835
1391,8617.782593
1391.1,8620.834351
1391.2,8620.834351
1391.3,8693.695068
1391.4,8690.643311
1391.5,8681.488037
1391.6,8678.436279
1391.7,8687.591553
1391.8,8617.782593
1391.9,8626.937866
1392,8617.782593
1392.1,8629.798889
1392.2,8620.834351
1392.3,8693.695068
1392.4,8693.695068
1392.5,8690.643311
1392.6,8693.695068
1392.7,8690.643311
1392.8,8623.886108
1392.9,8632.850647
1393,8632.850647
1393.1,8626.937866
1393.2,8629.798889
1393.3,8702.659607
1393.4,8702.659607
1393.5,8690.643311
1393.6,8702.659607
1393.7,8699.607849
1393.8,8626.937866
1393.9,8620.834351
1394,8629.798889
1394.1,8629.798889
1394.2,8629.798889
1394.3,8699.607849
1394.4,8696.556091
1394.5,8705.711365
1394.6,8699.607849
1394.7,8699.607849
1394.8,8635.902405
1394.9,8638.954163
1395,8635.902405
1395.1,8632.850647
1395.2,8632.850647
1395.3,8708.763123
1395.4,8702.659607
1395.5,8702.659607
1395.6,8705.711365
1395.7,8711.81488
1395.8,8657.264709
1395.9,8648.109436
1396,8651.161194
1396.1,8642.00592
1396.2,8638.954163
1396.3,8717.918396
1396.4,8724.021912
1396.5,8717.918396
1396.6,8714.866638
1396.7,8714.866638
1396.8,8642.00592
1396.9,8642.00592
1397,8651.161194
1397.1,8654.212952
1397.2,8654.212952
1397.3,8726.882935
1397.4,8729.934692
1397.5,8720.970154
1397.6,8714.866638
1397.7,8729.934692
1397.8,8651.161194
1397.9,8657.264709
1398,8648.109436
1398.1,8657.264709
1398.2,8648.109436
1398.3,8729.934692
1398.4,8720.970154
1398.5,8724.021912
1398.6,8729.934692
1398.7,8724.021912
1398.8,8663.17749
1398.9,8660.316467
1399,8654.212952
1399.1,8669.281006
1399.2,8660.316467
1399.3,8729.934692
1399.4,8726.882935
1399.5,8729.934692
1399.6,8742.141724
1399.7,8732.98645
1399.8,8669.281006
1399.9,8657.264709
1400,8663.17749
1400.1,8660.316467
1400.2,8657.264709
1400.3,8742.141724
1400.4,8736.038208
1400.5,8729.934692
1400.6,8729.934692
1400.7,8726.882935
1400.8,8666.229248
1400.9,8669.281006
1401,8669.281006
1401.1,8669.281006
1401.2,8669.281006
1401.3,8732.98645
1401.4,8742.141724
1401.5,8742.141724
1401.6,8742.141724
1401.7,8729.934692
1401.8,8672.332764
1401.9,8669.281006
1402,8675.384521
1402.1,8669.281006
1402.2,8681.488037
1402.3,8742.141724
1402.4,8739.089966
1402.5,8739.089966
1402.6,8745.193481
1402.7,8754.348755
1402.8,8681.488037
1402.9,8681.488037
1403,8681.488037
1403.1,8678.436279
1403.2,8678.436279
1403.3,8751.296997
1403.4,8754.348755
1403.5,8751.296997
1403.6,8754.348755
1403.7,8754.348755
1403.8,8678.436279
1403.9,8678.436279
1404,8675.384521
1404.1,8678.436279
1404.2,8681.488037
1404.3,8766.365051
1404.4,8766.365051
1404.5,8751.296997
1404.6,8748.245239
1404.7,8751.296997
1404.8,8690.643311
1404.9,8690.643311
1405,8687.591553
1405.1,8690.643311
1405.2,8687.591553
1405.3,8760.261536
1405.4,8751.296997
1405.5,8766.365051
1405.6,8766.365051
1405.7,8757.400513
1405.8,8687.591553
1405.9,8678.436279
1406,8684.539795
1406.1,8684.539795
1406.2,8693.695068
1406.3,8754.348755
1406.4,8751.296997
1406.5,8760.261536
1406.6,8763.313293
1406.7,8751.296997
1406.8,8705.711365
1406.9,8705.711365
1407,8702.659607
1407.1,8690.643311
1407.2,8699.607849
1407.3,8772.468567
1407.4,8769.416809
1407.5,8775.520325
1407.6,8769.416809
1407.7,8693.695068
1407.8,8702.659607
1407.9,8711.81488
1408,8702.659607
1408.1,8705.711365
1408.2,8711.81488
1408.3,8775.520325
1408.4,8790.779114
1408.5,8790.779114
1408.6,8784.675598
1408.7,8693.695068
1408.8,8714.866638
1408.9,8717.918396
1409,8717.918396
1409.1,8724.021912
1409.2,8909.034729
1409.3,8790.779114
1409.4,8790.779114
1409.5,8790.779114
1409.6,8790.779114
1409.7,8702.659607
1409.8,8724.021912
1409.9,8726.882935
1410,8720.970154
1410.1,8729.934692
1410.2,8936.309814
1410.3,8793.640137
1410.4,8802.79541
1410.5,8793.640137
1410.6,8793.640137
1410.7,8714.866638
1410.8,8742.141724
1410.9,8726.882935
1411,8742.141724
1411.1,8726.882935
1411.2,8927.154541
1411.3,8799.743652
1411.4,8805.847168
1411.5,8802.79541
1411.6,8793.640137
1411.7,8717.918396
1411.8,8742.141724
1411.9,8726.882935
1412,8714.866638
1412.1,8729.934692
1412.2,8924.102783
1412.3,8787.727356
1412.4,8808.898926
1412.5,8815.002441
1412.6,8802.79541
1412.7,8711.81488
1412.8,8724.021912
1412.9,8726.882935
1413,8726.882935
1413.1,8742.141724
1413.2,8902.931213
1413.3,8802.79541
1413.4,8799.743652
1413.5,8790.779114
1413.6,8793.640137
1413.7,8714.866638
1413.8,8732.98645
1413.9,8736.038208
1414,8732.98645
1414.1,8736.038208
1414.2,8899.879456
1414.3,8802.79541
1414.4,8808.898926
1414.5,8811.950684
1414.6,8808.898926
1414.7,8736.038208
1414.8,8742.141724
1414.9,8736.038208
1415,8732.98645
1415.1,8732.98645
1415.2,8893.77594
1415.3,8808.898926
1415.4,8805.847168
1415.5,8815.002441
1415.6,8811.950684
1415.7,8729.934692
1415.8,8742.141724
1415.9,8742.141724
1416,8742.141724
1416.1,8729.934692
1416.2,8875.656128
1416.3,8805.847168
1416.4,8815.002441
1416.5,8808.898926
1416.6,8808.898926
1416.7,8724.021912
1416.8,8748.245239
1416.9,8739.089966
1417,8739.089966
1417.1,8748.245239
1417.2,8887.863159
1417.3,8811.950684
1417.4,8808.898926
1417.5,8815.002441
1417.6,8811.950684
1417.7,8745.193481
1417.8,8742.141724
1417.9,8739.089966
1418,8745.193481
1418.1,8739.089966
1418.2,8875.656128
1418.3,8811.950684
1418.4,8827.018738
1418.5,8811.950684
1418.6,8821.105957
1418.7,8751.296997
1418.8,8751.296997
1418.9,8751.296997
1419,8751.296997
1419.1,8748.245239
1419.2,8869.552612
1419.3,8827.018738
1419.4,8827.018738
1419.5,8827.018738
1419.6,8823.96698
1419.7,8760.261536
1419.8,8766.365051
1419.9,8760.261536
1420,8763.313293
1420.1,8754.348755
1420.2,8872.60437
1420.3,8839.225769
1420.4,8827.018738
1420.5,8827.018738
1420.6,8839.225769
1420.7,8766.365051
1420.8,8766.365051
1420.9,8763.313293
1421,8763.313293
1421.1,8760.261536
1421.2,8887.863159
1421.3,8836.174011
1421.4,8830.070496
1421.5,8827.018738
1421.6,8839.225769
1421.7,8772.468567
1421.8,8769.416809
1421.9,8772.468567
1422,8763.313293
1422.1,8778.572083
1422.2,8878.707886
1422.3,8842.277527
1422.4,8851.4328
1422.5,8842.277527
1422.6,8836.174011
1422.7,8787.727356
1422.8,8781.62384
1422.9,8778.572083
1423,8790.779114
1423.1,8784.675598
1423.2,8881.759644
1423.3,8851.4328
1423.4,8851.4328
1423.5,8851.4328
1423.6,8848.381042
1423.7,8787.727356
1423.8,8790.779114
1423.9,8784.675598
1424,8784.675598
1424.1,8790.779114
1424.2,8899.879456
1424.3,8854.484558
1424.4,8857.345581
1424.5,8863.449097
1424.6,8854.484558
1424.7,8799.743652
1424.8,8787.727356
1424.9,8796.691895
1425,8787.727356
1425.1,8790.779114
1425.2,8896.827698
1425.3,8866.500854
1425.4,8869.552612
1425.5,8863.449097
1425.6,8863.449097
1425.7,8790.779114
1425.8,8790.779114
1425.9,8787.727356
1426,8787.727356
1426.1,8787.727356
1426.2,8890.724182
1426.3,8866.500854
1426.4,8866.500854
1426.5,8863.449097
1426.6,8860.397339
1426.7,8802.79541
1426.8,8805.847168
1426.9,8808.898926
1427,8799.743652
1427.1,8808.898926
1427.2,8899.879456
1427.3,8875.656128
1427.4,8875.656128
1427.5,8887.863159
1427.6,8887.863159
1427.7,8799.743652
1427.8,8787.727356
1427.9,8808.898926
1428,8808.898926
1428.1,8802.79541
1428.2,8890.724182
1428.3,8872.60437
1428.4,8875.656128
1428.5,8869.552612
1428.6,8872.60437
1428.7,8808.898926
1428.8,8821.105957
1428.9,8811.950684
1429,8815.002441
1429.1,8818.054199
1429.2,8912.086487
1429.3,8890.724182
1429.4,8884.811401
1429.5,8878.707886
1429.6,8893.77594
1429.7,8827.018738
1429.8,8827.018738
1429.9,8823.96698
1430,8823.96698
1430.1,8823.96698
1430.2,8909.034729
1430.3,8893.77594
1430.4,8899.879456
1430.5,8890.724182
1430.6,8890.724182
1430.7,8823.96698
1430.8,8827.018738
1430.9,8827.018738
1431,8830.070496
1431.1,8830.070496
1431.2,8924.102783
1431.3,8912.086487
1431.4,8909.034729
1431.5,8905.982971
1431.6,8896.827698
1431.7,8830.070496
1431.8,8839.225769
1431.9,8839.225769
1432,8845.329285
1432.1,8836.174011
1432.2,8924.102783
1432.3,8909.034729
1432.4,8912.086487
1432.5,8905.982971
1432.6,8909.034729
1432.7,8836.174011
1432.8,8845.329285
1432.9,8839.225769
1433,8839.225769
1433.1,8851.4328
1433.2,8927.154541
1433.3,8909.034729
1433.4,8924.102783
1433.5,8912.086487
1433.6,8912.086487
1433.7,8845.329285
1433.8,8842.277527
1433.9,8839.225769
1434,8836.174011
1434.1,8836.174011
1434.2,8921.051025
1434.3,8924.102783
1434.4,8912.086487
1434.5,8915.138245
1434.6,8909.034729
1434.7,8863.449097
1434.8,8860.397339
1434.9,8857.345581
1435,8860.397339
1435.1,8857.345581
1435.2,8939.361572
1435.3,8936.309814
1435.4,8927.154541
1435.5,8933.258057
1435.6,8936.309814
1435.7,8875.656128
1435.8,8863.449097
1435.9,8863.449097
1436,8866.500854
1436.1,8866.500854
1436.2,8951.568604
1436.3,8933.258057
1436.4,8933.258057
1436.5,8948.516846
1436.6,8936.309814
1436.7,8887.863159
1436.8,8875.656128
1436.9,8887.863159
1437,8866.500854
1437.1,8869.552612
1437.2,8960.533142
1437.3,8942.41333
1437.4,8945.465088
1437.5,8939.361572
1437.6,8954.429626
1437.7,8875.656128
1437.8,8866.500854
1437.9,8887.863159
1438,8875.656128
1438.1,8887.863159
1438.2,8960.533142
1438.3,8945.465088
1438.4,8945.465088
1438.5,8948.516846
1438.6,8945.465088
1438.7,8881.759644
1438.8,8875.656128
1438.9,8881.759644
1439,8887.863159
1439.1,8875.656128
1439.2,8963.5849
1439.3,8945.465088
1439.4,8957.481384
1439.5,8945.465088
1439.6,8951.568604
1439.7,8878.707886
1439.8,8884.811401
1439.9,8872.60437
1440,8878.707886
1440.1,8887.863159
1440.2,8957.481384
1440.3,8945.465088
1440.4,8960.533142
1440.5,8954.429626
1440.6,8960.533142
1440.7,8887.863159
1440.8,8884.811401
1440.9,8884.811401
1441,8884.811401
1441.1,8884.811401
1441.2,8972.740173
1441.3,8957.481384
1441.4,8966.636658
1441.5,8960.533142
1441.6,8960.533142
1441.7,8890.724182
1441.8,8884.811401
1441.9,8893.77594
1442,8887.863159
1442.1,8890.724182
1442.2,8963.5849
1442.3,8984.947205
1442.4,8960.533142
1442.5,8966.636658
1442.6,8957.481384
1442.7,8896.827698
1442.8,8890.724182
1442.9,8896.827698
1443,8912.086487
1443.1,8893.77594
1443.2,8969.688416
1443.3,8960.533142
1443.4,8966.636658
1443.5,8963.5849
1443.6,8969.688416
1443.7,8890.724182
1443.8,8899.879456
1443.9,8896.827698
1444,8884.811401
1444.1,8893.77594
1444.2,8984.947205
1444.3,8972.740173
1444.4,8963.5849
1444.5,8984.947205
1444.6,8972.740173
1444.7,8899.879456
1444.8,8905.982971
1444.9,8912.086487
1445,8899.879456
1445.1,8905.982971
1445.2,8984.947205
1445.3,8984.947205
1445.4,8972.740173
1445.5,8978.843689
1445.6,8984.947205
1445.7,8909.034729
1445.8,8912.086487
1445.9,8909.034729
1446,8912.086487
1446.1,8909.034729
1446.2,8984.947205
1446.3,8996.963501
1446.4,8990.859985
1446.5,8996.963501
1446.6,8990.859985
1446.7,8912.086487
1446.8,8905.982971
1446.9,8924.102783
1447,8912.086487
1447.1,8912.086487
1447.2,8987.808228
1447.3,8984.947205
1447.4,8984.947205
1447.5,8984.947205
1447.6,8981.895447
1447.7,8909.034729
1447.8,8909.034729
1447.9,8909.034729
1448,8915.138245
1448.1,8918.190002
1448.2,8987.808228
1448.3,8996.963501
1448.4,8984.947205
1448.5,8993.911743
1448.6,8996.963501
1448.7,8936.309814
1448.8,8945.465088
1448.9,8939.361572
1449,8945.465088
1449.1,8939.361572
1449.2,9012.22229
1449.3,9015.274048
1449.4,9006.118774
1449.5,9009.170532
1449.6,9021.186829
1449.7,8945.465088
1449.8,8942.41333
1449.9,8939.361572
1450,8945.465088
1450.1,8948.516846
1450.2,9021.186829
1450.3,9018.135071
1450.4,9033.39386
1450.5,9021.186829
1450.6,9033.39386
1450.7,8948.516846
1450.8,8945.465088
1450.9,8948.516846
1451,8945.465088
1451.1,8948.516846
1451.2,9027.290344
1451.3,9021.186829
1451.4,9024.238586
1451.5,9021.186829
1451.6,9021.186829
1451.7,8951.568604
1451.8,8951.568604
1451.9,8957.481384
1452,8948.516846
1452.1,8960.533142
1452.2,9033.39386
1452.3,9027.290344
1452.4,9030.342102
1452.5,9033.39386
1452.6,9030.342102
1452.7,8951.568604
1452.8,8960.533142
1452.9,8951.568604
1453,8954.429626
1453.1,8954.429626
1453.2,9033.39386
1453.3,9033.39386
1453.4,9030.342102
1453.5,9030.342102
1453.6,9030.342102
1453.7,8960.533142
1453.8,8960.533142
1453.9,8954.429626
1454,8960.533142
1454.1,8945.465088
1454.2,9036.445618
1454.3,9027.290344
1454.4,9024.238586
1454.5,9024.238586
1454.6,9030.342102
1454.7,8948.516846
1454.8,8948.516846
1454.9,8948.516846
1455,8948.516846
1455.1,8960.533142
1455.2,9033.39386
1455.3,9030.342102
1455.4,9018.135071
1455.5,9024.238586
1455.6,9030.342102
1455.7,8957.481384
1455.8,8957.481384
1455.9,8972.740173
1456,8963.5849
1456.1,8957.481384
1456.2,9042.549133
1456.3,9030.342102
1456.4,9030.342102
1456.5,9030.342102
1456.6,9030.342102
1456.7,8984.947205
1456.8,8969.688416
1456.9,8969.688416
1457,8963.5849
1457.1,8969.688416
1457.2,9045.600891
1457.3,9042.549133
1457.4,9042.549133
1457.5,9042.549133
1457.6,9042.549133
1457.7,8978.843689
1457.8,8969.688416
1457.9,8972.740173
1458,8975.791931
1458.1,8981.895447
1458.2,9057.617188
1458.3,9051.513672
1458.4,9051.513672
1458.5,9057.617188
1458.6,9048.652649
1458.7,8981.895447
1458.8,8990.859985
1458.9,8990.859985
1459,8987.808228
1459.1,8984.947205
1459.2,9057.617188
1459.3,9054.56543
1459.4,9060.668945
1459.5,9054.56543
1459.6,9054.56543
1459.7,8981.895447
1459.8,8984.947205
1459.9,8981.895447
1460,8981.895447
1460.1,8981.895447
1460.2,9066.772461
1460.3,9057.617188
1460.4,9054.56543
1460.5,9060.668945
1460.6,9054.56543
1460.7,8993.911743
1460.8,8990.859985
1460.9,8993.911743
1461,9003.067017
1461.1,9009.170532
